"LocalID","ID","Type","Pax","From","DepFATO_No","DepGate_No","STD","To","ArrFATO_No","ArrGate_No","STA","DepGateIn","DepGateOut","DepFATOIn","DepFATOOut","ArrFATOIn","ArrFATOOut","ArrGateIn","ArrGateOut"
"8-70","UAM0289","6인승","6","사당","1","2","09:07:31","망우","2","4","09:59:46","09:08:03","09:09:03","09:17:40","09:19:40","09:59:46","10:01:46","10:06:46","10:12:46"
"8-71","UAM0279","6인승","6","사당","1","1","09:07:44","잠실","2","3","09:43:54","09:17:09","09:18:09","09:23:09","09:25:09","09:43:54","09:45:54","09:50:54","09:56:54"
"8-72","UAM0049","6인승","6","사당","1","3","09:07:54","상암","2","4","09:37:17","09:12:11","09:13:11","09:25:09","09:27:09","09:37:17","09:39:17","09:44:17","09:50:17"
"8-73","UAM0237","6인승","6","사당","1","3","09:07:56","목동","2","3","11:58:55","09:21:09","09:22:09","09:27:09","09:29:09","11:58:55","12:00:55","12:05:55","12:11:55"
"8-74","UAM0033","6인승","6","사당","1","2","09:08:36","마곡","2","3","11:42:42","09:09:33","09:10:33","09:29:09","09:31:09","11:42:42","11:44:42","11:49:42","11:55:42"
"8-75","UAM0228","6인승","6","사당","1","1","09:10:00","여의도","2","3","09:58:47","09:32:52","09:33:52","09:38:52","09:40:52","09:58:47","10:00:47","10:05:47","10:11:47"
"8-76","UAM0690","6인승","6","사당","1","5","09:10:31","수서","2","1","09:54:43","09:09:31","09:10:31","09:40:52","09:42:52","09:54:43","09:56:43","10:01:43","10:07:43"
"8-77","UAM0375","6인승","6","사당","1","3","09:11:41","천호","2","4","11:14:27","09:22:39","09:23:39","09:42:52","09:44:52","11:14:27","11:16:27","11:21:27","11:27:27"
"8-78","UAM0407","6인승","6","사당","1","4","09:16:43","연신내","2","3","09:59:22","09:15:43","09:16:43","09:44:52","09:46:52","09:59:22","10:01:22","10:06:22","10:12:22"
"8-79","UAM0252","6인승","6","사당","1","1","09:17:35","가산","2","4","10:06:35","09:34:22","09:35:22","09:46:52","09:48:52","10:06:35","10:08:35","10:13:35","10:19:35"
"8-80","UAM0147","6인승","6","사당","1","2","09:19:30","미아","2","3","10:05:28","09:19:09","09:20:09","09:48:52","09:50:52","10:05:28","10:07:28","10:12:28","10:18:28"
"8-81","UAM0361","6인승","6","사당","1","3","09:20:53","마곡","2","4","12:06:42","09:24:09","09:25:09","09:50:52","09:52:52","12:06:42","12:08:42","12:13:42","12:19:42"
"8-82","UAM0724","6인승","6","사당","1","4","09:21:28","성수","2","5","10:31:08","09:20:28","09:21:28","09:52:52","09:54:52","10:31:08","10:33:08","10:38:08","10:44:08"
