"LocalID","ID","Type","Pax","From","DepFATO_No","DepGate_No","STD","To","ArrFATO_No","ArrGate_No","STA","DepGateIn","DepGateOut","DepFATOIn","DepFATOOut","ArrFATOIn","ArrFATOOut","ArrGateIn","ArrGateOut"
"3-62","UAM0174","6인승","6","상암","1","3","09:48:26","성수","2","3","11:14:15","09:53:47","09:54:47","10:00:31","10:02:31","11:14:15","11:16:15","11:21:15","11:27:15"
"3-63","UAM0229","6인승","6","상암","1","2","09:52:16","마곡","2","3","13:00:42","09:57:44","09:58:44","10:03:44","10:05:44","13:00:42","13:02:42","13:07:42","13:13:42"
"3-64","UAM0451","6인승","6","상암","1","3","09:53:57","사당","2","3","10:50:41","10:09:17","10:10:17","10:15:17","10:17:17","10:50:41","10:52:41","10:57:41","11:03:41"
"3-65","UAM0549","6인승","6","상암","1","2","09:59:10","봉천","2","1","10:33:33","09:59:14","10:00:14","10:17:17","10:19:17","10:33:33","10:35:33","10:40:33","10:46:33"
"3-66","UAM0667","6인승","6","상암","1","4","10:06:11","미아","2","3","10:46:12","10:05:11","10:06:11","10:19:17","10:21:17","10:46:12","10:48:12","10:53:12","10:59:12"
"3-67","UAM0052","6인승","6","상암","1","1","10:11:28","강남","2","2","12:34:49","10:15:56","10:16:56","10:21:56","10:23:56","12:34:49","12:36:49","12:41:49","12:47:49"
"3-68","UAM0362","6인승","6","상암","1","2","10:22:09","성수","2","3","11:50:15","10:21:09","10:22:09","10:27:09","10:29:09","11:50:15","11:52:15","11:57:15","12:03:15"
"3-69","UAM0660","6인승","6","상암","1","2","10:27:58","마곡","2","3","13:52:42","10:26:58","10:27:58","10:32:58","10:34:58","13:52:42","13:54:42","13:59:42","14:05:42"
"3-70","UAM0411","6인승","6","상암","1","1","10:28:41","가산","2","5","11:30:39","10:41:17","10:42:17","10:47:17","10:49:17","11:30:39","11:32:39","11:37:39","11:43:39"
"3-71","UAM0168","6인승","6","상암","1","1","10:38:37","수서","2","4","11:13:14","10:49:44","10:50:44","10:55:44","10:57:44","11:13:14","11:15:14","11:20:14","11:26:14"
"3-72","UAM0049","6인승","6","상암","1","4","10:38:53","용산","2","4","11:10:02","10:37:56","10:38:56","10:57:44","10:59:44","11:10:02","11:12:02","11:17:02","11:23:02"
"3-73","UAM0183","6인승","6","상암","1","3","10:38:59","천호","2","3","13:12:27","10:43:17","10:44:17","10:59:44","11:01:44","13:12:27","13:14:27","13:19:27","13:25:27"
"3-74","UAM0321","6인승","6","상암","1","3","10:43:57","광화문","2","3","11:17:03","10:44:47","10:45:47","11:01:44","11:03:44","11:17:03","11:19:03","11:24:03","11:30:03"
"3-75","UAM0659","6인승","6","상암","1","1","10:48:10","강남","2","1","13:26:49","10:58:12","10:59:12","11:04:12","11:06:12","13:26:49","13:28:49","13:33:49","13:39:49"
"3-76","UAM0514","6인승","6","상암","1","1","10:48:57","잠실","2","3","11:35:27","11:13:56","11:14:56","11:19:56","11:21:56","11:35:27","11:37:27","11:42:27","11:48:27"
"3-77","UAM0458","6인승","6","상암","1","2","10:58:05","성수","2","3","12:20:15","11:01:42","11:02:42","11:21:56","11:23:56","12:20:15","12:22:15","12:27:15","12:33:15"
"3-78","UAM0097","6인승","6","상암","1","3","11:00:31","강남","2","2","13:54:49","10:59:31","11:00:31","11:23:56","11:25:56","13:54:49","13:56:49","14:01:49","14:07:49"
"3-79","UAM0456","6인승","6","상암","1","3","11:05:35","사당","2","1","11:47:53","11:04:35","11:05:35","11:25:56","11:27:56","11:47:53","11:49:53","11:54:53","12:00:53"
"3-80","UAM0151","6인승","6","상암","1","1","11:06:15","봉천","2","5","11:40:40","11:15:26","11:16:26","11:27:56","11:29:56","11:40:40","11:42:40","11:47:40","11:53:40"
"3-81","UAM0119","6인승","6","상암","1","4","11:07:04","수서","2","2","12:04:43","11:06:04","11:07:04","11:29:56","11:31:56","12:04:43","12:06:43","12:11:43","12:17:43"
"3-82","UAM0845","6인승","6","상암","1","1","11:08:48","가산","2","2","12:19:54","11:24:10","11:25:10","11:31:56","11:33:56","12:19:54","12:21:54","12:26:54","12:32:54"
"3-83","UAM0621","6인승","6","상암","1","2","11:10:50","망우","2","3","12:00:26","11:09:50","11:10:50","11:33:56","11:35:56","12:00:26","12:02:26","12:07:26","12:13:26"
"3-84","UAM0201","6인승","6","상암","1","3","11:16:22","잠실","2","3","12:01:23","11:15:22","11:16:22","11:35:56","11:37:56","12:01:23","12:03:23","12:08:23","12:14:23"
"3-85","UAM0532","6인승","6","상암","1","1","11:20:17","천호","2","4","14:11:23","11:39:17","11:40:17","11:45:17","11:47:17","14:11:23","14:13:23","14:18:23","14:24:23"
"3-86","UAM0013","6인승","6","상암","1","2","11:20:54","강남","2","1","14:22:49","11:20:30","11:21:30","11:47:17","11:49:17","14:22:49","14:24:49","14:29:49","14:35:49"
"3-87","UAM0636","6인승","6","상암","1","1","11:22:24","마곡","2","5","15:32:42","11:47:47","11:48:47","11:53:47","11:55:47","15:32:42","15:34:42","15:39:42","15:45:42"
"3-88","UAM0154","6인승","6","상암","1","2","11:28:23","미아","2","3","12:08:45","11:27:23","11:28:23","11:55:47","11:57:47","12:08:45","12:10:45","12:15:45","12:21:45"
"3-89","UAM0241","6인승","6","상암","1","4","11:29:53","성수","2","1","12:55:08","11:28:53","11:29:53","11:57:47","11:59:47","12:55:08","12:57:08","13:02:08","13:08:08"
"3-90","UAM0072","6인승","6","상암","1","1","11:33:19","수서","2","4","12:20:02","11:56:14","11:57:14","12:02:14","12:04:14","12:20:02","12:22:02","12:27:02","12:33:02"
"3-91","UAM0730","6인승","6","상암","1","3","11:33:34","천호","2","4","14:34:27","11:33:44","11:34:44","12:04:14","12:06:14","14:34:27","14:36:27","14:41:27","14:47:27"
"3-92","UAM0780","6인승","6","상암","1","2","11:38:44","광화문","2","2","13:16:01","11:37:44","11:38:44","12:06:14","12:08:14","13:16:01","13:18:01","13:23:01","13:29:01"
