"LocalID","ID","Type","Pax","From","DepFATO_No","DepGate_No","STD","To","ArrFATO_No","ArrGate_No","STA","DepGateIn","DepGateOut","DepFATOIn","DepFATOOut","ArrFATOIn","ArrFATOOut","ArrGateIn","ArrGateOut"
"4-88","UAM0616","6인승","6","용산","1","2","12:51:45","목동","2","4","18:58:55","12:57:32","12:58:32","13:03:32","13:05:32","18:58:55","19:00:55","19:05:55","19:11:55"
"4-89","UAM0200","6인승","6","용산","1","1","12:54:59","가산","2","2","13:57:41","12:55:20","12:56:20","13:05:32","13:07:32","13:57:41","13:59:41","14:04:41","14:10:41"
"4-90","UAM0541","6인승","6","용산","1","2","12:57:13","연신내","2","4","13:31:22","12:59:02","13:00:02","13:07:32","13:09:32","13:31:22","13:33:22","13:38:22","13:44:22"
"4-91","UAM0343","6인승","6","용산","1","3","12:57:22","수서","2","3","13:23:19","12:56:22","12:57:22","13:09:32","13:11:32","13:23:19","13:25:19","13:30:19","13:36:19"
"4-92","UAM0090","6인승","6","용산","1","1","12:58:56","천호","2","4","16:57:23","12:57:56","12:58:56","13:11:32","13:13:32","16:57:23","16:59:23","17:04:23","17:10:23"
"4-93","UAM1196","6인승","6","용산","1","3","13:09:16","성수","2","4","14:22:15","13:08:16","13:09:16","13:14:16","13:16:16","14:22:15","14:24:15","14:29:15","14:35:15"
"4-94","UAM0344","6인승","6","용산","1","1","13:14:19","미아","2","5","13:33:28","13:13:19","13:14:19","13:19:19","13:21:19","13:33:28","13:35:28","13:40:28","13:46:28"
"4-95","UAM0509","6인승","6","용산","1","2","13:20:53","잠실","2","4","13:42:57","13:19:53","13:20:53","13:25:53","13:27:53","13:42:57","13:44:57","13:49:57","13:55:57"
"4-96","UAM0705","6인승","6","용산","1","1","13:23:32","망우","2","2","14:06:39","13:29:41","13:30:41","13:35:41","13:37:41","14:06:39","14:08:39","14:13:39","14:19:39"
"4-97","UAM1225","6인승","6","용산","1","2","13:24:10","수서","2","6","13:52:02","13:23:10","13:24:10","13:37:41","13:39:41","13:52:02","13:54:02","13:59:02","14:05:02"
"4-98","UAM1226","6인승","6","용산","1","3","13:24:26","천호","2","4","17:41:23","13:23:26","13:24:26","13:39:41","13:41:41","17:41:23","17:43:23","17:48:23","17:54:23"
"4-99","UAM0511","6인승","6","용산","1","1","13:29:22","마곡","2","3","19:08:42","13:31:11","13:32:11","13:41:41","13:43:41","19:08:42","19:10:42","19:15:42","19:21:42"
"4-100","UAM1239","6인승","6","용산","1","2","13:32:12","목동","2","2","19:52:55","13:31:12","13:32:12","13:43:41","13:45:41","19:52:55","19:54:55","19:59:55","20:05:55"
"4-101","UAM1245","6인승","6","용산","1","1","13:34:09","상암","2","5","13:57:01","13:33:09","13:34:09","13:45:41","13:47:41","13:57:01","13:59:01","14:04:01","14:10:01"
"4-102","UAM0746","6인승","6","용산","1","2","13:42:46","가산","2","5","14:47:54","13:46:06","13:47:06","13:52:06","13:54:06","14:47:54","14:49:54","14:54:54","15:00:54"
"4-103","UAM0711","6인승","6","용산","1","1","13:45:55","목동","2","2","20:20:55","13:44:55","13:45:55","13:54:06","13:56:06","20:20:55","20:22:55","20:27:55","20:33:55"
"4-104","UAM0039","6인승","6","용산","1","2","13:45:59","천호","2","3","18:17:23","13:47:36","13:48:36","13:56:06","13:58:06","18:17:23","18:19:23","18:24:23","18:30:23"
"4-105","UAM1291","6인승","6","용산","1","1","13:59:40","연신내","2","5","14:15:22","13:58:40","13:59:40","14:04:40","14:06:40","14:15:22","14:17:22","14:22:22","14:28:22"
"4-106","UAM1294","6인승","6","용산","1","3","14:02:52","성수","2","1","15:08:15","14:01:52","14:02:52","14:07:52","14:09:52","15:08:15","15:10:15","15:15:15","15:21:15"
"4-107","UAM0522","6인승","6","용산","1","1","14:11:36","잠실","2","3","14:35:54","14:13:20","14:14:20","14:19:20","14:21:20","14:35:54","14:37:54","14:42:54","14:48:54"
"4-108","UAM0935","6인승","6","용산","1","1","14:13:28","마곡","2","4","20:38:42","14:21:56","14:22:56","14:27:56","14:29:56","20:38:42","20:40:42","20:45:42","20:51:42"
"4-109","UAM0171","6인승","6","용산","1","2","14:16:13","천호","2","3","18:52:27","14:15:13","14:16:13","14:29:56","14:31:56","18:52:27","18:54:27","18:59:27","19:05:27"
"4-110","UAM1333","6인승","6","용산","1","2","14:20:10","목동","2","1","21:20:55","14:19:10","14:20:10","14:31:56","14:33:56","21:20:55","21:22:55","21:27:55","21:33:55"
"4-111","UAM1336","6인승","6","용산","1","3","14:20:48","가산","2","1","15:24:35","14:19:48","14:20:48","14:33:56","14:35:56","15:24:35","15:26:35","15:31:35","15:37:35"
"4-112","UAM0838","6인승","6","용산","1","1","14:35:59","망우","2","4","14:54:57","14:34:59","14:35:59","14:40:59","14:42:59","14:54:57","14:56:57","15:01:57","15:07:57"
