hour,hour_label,vertiport_id,vertiport,requested,processed,unserved,processing_rate,flight_count,avg_load_factor,avg_gate_to_gate_sec,avg_departure_wait_sec,avg_arrival_wait_sec
14,14:00,마곡,마곡,96,95,1,0.9896,22,0.8371227272727272,2607.09090909091,1073.4600000000003,213.23714285714283
14,14:00,망우,망우,53,53,0,1,15,0.7888866666666666,1835.3120000000001,370.57142857142856,119.25142857142858
14,14:00,목동,목동,92,83,9,0.9022,17,0.9460764705882354,1593.5323529411764,155.56692307692308,85.0375
14,14:00,미아,미아,52,41,11,0.7885,12,0.871525,1684.5775,95.63,162.13799999999998
14,14:00,봉천,봉천,43,43,0,1,11,0.7651545454545455,1480.73,44.35333333333333,54.21199999999999
14,14:00,사당,사당,53,45,8,0.8491,10,0.975,1463.026,56.5,96.35749999999999
14,14:00,상암,상암,31,19,12,0.6129,5,0.9666599999999999,1423.1280000000002,22.043333333333333,16.23
14,14:00,성수,성수,53,49,4,0.9245,12,0.8541666666666666,1608.3133333333335,390,101.80199999999999
14,14:00,수서,수서,47,47,0,1,16,0.6041624999999999,1778.306875,230.5126666666667,176.18888888888887
14,14:00,여의도,여의도,47,44,3,0.9362,12,0.9131916666666667,1560.7641666666668,117.985,100.92285714285713
14,14:00,연신내,연신내,64,26,38,0.4063,7,1,1612.064285714286,75.04333333333334,86.945
14,14:00,용산,용산,16,15,1,0.9375,4,0.875,1476.4274999999998,0,140.9
14,14:00,잠실,잠실,66,40,26,0.6061,10,1,1581.43,77.455,126.69666666666666
14,14:00,천호,천호,84,84,0,1,22,0.7594681818181819,1835.376363636364,326.1904761904762,127.78799999999998
15,15:00,가산,가산,61,60,1,0.9836,13,0.7467923076923076,1571.7915384615385,97.16666666666667,121.354
15,15:00,강남,강남,110,76,34,0.6909,14,1,1509.0292857142856,69.65,163.30714285714288
15,15:00,광화문,광화문,49,47,2,0.9592,11,0.8977272727272727,1505.5454545454545,51.275999999999996,213.28750000000002
15,15:00,마곡,마곡,92,85,7,0.9239,21,0.9087285714285714,2582.3328571428565,1287.234285714286,48.038
15,15:00,망우,망우,48,48,0,1,15,0.6805533333333333,1702.0079999999996,209.16416666666666,156.1925
15,15:00,목동,목동,105,91,14,0.8667,17,0.9901941176470589,1656.5870588235296,121.97133333333335,107.16999999999999
15,15:00,미아,미아,45,45,0,1,14,0.7619071428571429,1809.2585714285713,219.48692307692306,119.91666666666667
15,15:00,봉천,봉천,37,27,10,0.7297,8,0.9791625,1563.11625,69.6,137.434
15,15:00,사당,사당,51,43,8,0.8431,12,0.9131916666666667,1581.1000000000001,81.37857142857142,152.04166666666666
15,15:00,상암,상암,34,27,7,0.7941,9,0.8842555555555556,1492.858888888889,9.93,155.43
15,15:00,성수,성수,44,41,3,0.9318,11,0.9242363636363637,1556.0236363636366,110.51166666666666,113.23833333333334
15,15:00,수서,수서,68,50,18,0.7353,12,0.9583333333333334,1512.0616666666667,53.367999999999995,99.82666666666667
15,15:00,여의도,여의도,46,16,30,0.3478,3,1,1720.0900000000001,0,273.36
15,15:00,연신내,연신내,47,47,0,1,14,0.6517857142857143,1750.5278571428573,176.678,101.49555555555557
15,15:00,용산,용산,14,13,1,0.9286,4,0.78125,1521.29,0,83.19
15,15:00,잠실,잠실,54,51,3,0.9444,12,0.90625,1585.7841666666666,84.49714285714286,107.52666666666669
15,15:00,천호,천호,98,95,3,0.9694,22,0.8522727272727273,2177.693181818182,641.4090909090909,153.51166666666668
16,16:00,가산,가산,56,56,0,1,13,0.7820538461538461,1597.6638461538462,118.03636363636365,151.64666666666668
16,16:00,강남,강남,109,93,16,0.8532,16,0.9609375,1544.7250000000001,136.6076923076923,178.99124999999998
16,16:00,광화문,광화문,63,58,5,0.9206,14,0.9136928571428572,1513.7228571428573,95.97600000000003,221.08000000000004
16,16:00,마곡,마곡,79,77,2,0.9747,20,0.754165,2867.7545,1543.9600000000005,88.52666666666666
16,16:00,망우,망우,61,57,4,0.9344,13,0.8621769230769231,1543.6676923076923,71.60777777777778,66.68599999999999
16,16:00,목동,목동,108,86,22,0.7963,16,1,1561.2037500000004,124.14142857142858,103.41199999999999
16,16:00,미아,미아,58,33,25,0.569,8,0.9791625,1812.6449999999998,0,159.382
16,16:00,봉천,봉천,51,32,19,0.6275,7,1,1556.92,70,196.59333333333333
16,16:00,사당,사당,53,32,21,0.6038,6,1,1399.005,18.41,0
16,16:00,상암,상암,42,14,28,0.3333,4,1,1571.8525,0,96.8575
16,16:00,성수,성수,34,34,0,1,9,0.6944444444444445,1560.4822222222224,75.256,195.28000000000003
16,16:00,수서,수서,65,60,5,0.9231,16,0.97395625,1546.8881249999997,66.87083333333332,192.818
16,16:00,여의도,여의도,55,34,21,0.6182,7,1,1585.9642857142858,93.33333333333333,273.7575
16,16:00,연신내,연신내,52,52,0,1,18,0.7384277777777778,1700.3338888888889,118.95214285714285,157.55285714285714
16,16:00,용산,용산,15,8,7,0.5333,3,1,1853.8000000000002,0,254.9766666666667
16,16:00,잠실,잠실,61,34,27,0.5574,8,0.96875,1502.2399999999998,37.67333333333334,57.4875
16,16:00,천호,천호,123,102,21,0.8293,19,0.9868421052631579,2549.2315789473687,939.2105263157895,219.17125000000004
17,17:00,가산,가산,85,77,8,0.9059,17,0.9607823529411765,1579.7929411764705,111.498,81.84571428571428
17,17:00,강남,강남,100,64,36,0.64,11,1,1508.809090909091,59.94599999999999,179.85833333333335
17,17:00,광화문,광화문,51,24,27,0.4706,5,1,1473.142,0,368.72
17,17:00,마곡,마곡,84,79,5,0.9405,21,0.8115047619047621,2917.1014285714286,1616.114285714286,136.64428571428573
17,17:00,망우,망우,48,40,8,0.8333,9,0.9398111111111113,1563.18,93.33333333333333,111.27250000000001
17,17:00,목동,목동,111,89,22,0.8018,16,0.9921875,1607.7312500000003,141.87999999999997,123.10285714285713
17,17:00,미아,미아,55,53,2,0.9636,13,0.7019230769230771,1702.228461538462,72.19166666666666,220.31750000000002
17,17:00,봉천,봉천,37,37,0,1,12,0.7500083333333333,1581.5933333333332,65.65333333333332,173.74166666666667
17,17:00,사당,사당,50,37,13,0.74,10,0.9625,1560.8170000000002,70.4,112.44714285714285
17,17:00,상암,상암,34,31,3,0.9118,8,0.8125,1532.3512500000002,45,67.01666666666667
17,17:00,성수,성수,51,51,0,1,15,0.7305533333333333,1595.5220000000002,200.66666666666666,156.12714285714284
17,17:00,수서,수서,79,54,25,0.6835,11,0.9772727272727273,1510.1072727272729,36.3,191.07250000000002
17,17:00,여의도,여의도,52,45,7,0.8654,9,0.9537000000000001,1566.8755555555556,17.22,236.93800000000002
17,17:00,연신내,연신내,49,46,3,0.9388,13,0.875,1647.7715384615383,38.55285714285714,130.53166666666667
17,17:00,용산,용산,21,11,10,0.5238,3,0.9583333333333334,1570.3366666666668,0,149.055
17,17:00,잠실,잠실,63,50,13,0.7937,13,0.9423076923076923,1631.1276923076916,129,216.26333333333335
17,17:00,천호,천호,112,94,18,0.8393,21,0.9365095238095238,2020.564285714286,515.2857142857143,135.70857142857145
18,18:00,가산,가산,69,64,5,0.9275,13,0.9134538461538461,1703.5884615384614,73.18,229.94666666666663
18,18:00,강남,강남,119,86,33,0.7227,17,1,1672.7329411764708,101.20923076923079,193.26600000000002
18,18:00,광화문,광화문,49,41,8,0.8367,11,0.9772727272727273,1529.7281818181816,80.876,163.17666666666668
18,18:00,마곡,마곡,88,87,1,0.9886,20,0.852085,2881.8355,1643.8100000000002,51.24
18,18:00,망우,망우,36,36,0,1,12,0.7361166666666666,1669.1291666666666,108.02,141.06
18,18:00,목동,목동,80,77,3,0.9625,18,0.9050944444444444,1676.5005555555554,174.54933333333335,185.73833333333332
18,18:00,미아,미아,46,46,0,1,17,0.7058764705882352,1715.29,103.03285714285714,181.71777777777777
18,18:00,봉천,봉천,44,20,24,0.4545,6,1,1591.7700000000002,104,80.9225
18,18:00,사당,사당,48,38,10,0.7917,10,0.93334,1489.4759999999999,48.624,117.93199999999999
18,18:00,상암,상암,18,17,1,0.9444,6,0.7291666666666666,1674.4800000000002,26,124.38499999999999
18,18:00,성수,성수,56,50,6,0.8929,10,1,1625.149,71.33,255.97799999999998
18,18:00,수서,수서,65,50,15,0.7692,10,0.85,1565.3329999999999,79.62833333333333,133.74333333333334
18,18:00,여의도,여의도,43,41,2,0.9535,10,0.7666600000000001,1573.873,44.055,113.65166666666666
18,18:00,연신내,연신내,49,33,16,0.6735,9,0.9213,1585.7388888888888,53.64,181.68599999999998
18,18:00,용산,용산,23,17,6,0.7391,4,0.875,1882.8625,0,213.27
18,18:00,잠실,잠실,63,60,3,0.9524,13,0.8782076923076924,1572.876153846154,50.58714285714285,198.76666666666665
18,18:00,천호,천호,109,80,29,0.7339,18,1,2082.3438888888886,486.6666666666667,205.97624999999996
19,19:00,가산,가산,65,56,9,0.8615,12,0.934025,1555.3424999999997,75.32000000000001,179.7625
19,19:00,강남,강남,117,66,51,0.5641,12,1,1643.6683333333333,80.586,224.988
19,19:00,광화문,광화문,43,43,0,1,9,0.8287,1503.4177777777777,67,145.318
19,19:00,마곡,마곡,89,85,4,0.9551,20,0.74583,2842.9855,1612.0600000000004,152.605
19,19:00,망우,망우,42,34,8,0.8095,9,0.8518555555555555,1519.152222222222,0,179.88333333333333
19,19:00,목동,목동,84,84,0,1,20,0.8708349999999999,1688.3680000000004,254.77777777777777,61.54999999999999
19,19:00,미아,미아,56,50,6,0.8929,12,0.8333333333333334,1590.944166666667,82.2975,108.96833333333332
19,19:00,봉천,봉천,31,28,3,0.9032,7,0.7678571428571429,1701.76,63.629999999999995,106.85749999999999
19,19:00,사당,사당,36,36,0,1,10,0.66667,1504.493,44.5175,167.64
19,19:00,상암,상암,16,16,0,1,7,0.5059571428571429,1517.7742857142857,0,58.52
19,19:00,성수,성수,60,52,8,0.8667,10,1,1574.095,63.6,181.77500000000003
19,19:00,수서,수서,68,44,24,0.6471,10,0.975,1595.8350000000003,93.33333333333333,126.95500000000001
19,19:00,여의도,여의도,42,40,2,0.9524,10,0.8666699999999998,1609.9540000000002,70,159.188
19,19:00,연신내,연신내,38,25,13,0.6579,9,0.9444444444444444,1626.7244444444445,73.42666666666666,55.5
19,19:00,용산,용산,9,4,5,0.4444,2,0.625,1524.37,0,191.45
19,19:00,잠실,잠실,59,46,13,0.7797,9,0.9722222222222222,1570.4144444444446,56.790000000000006,229.81
19,19:00,천호,천호,78,78,0,1,23,0.8079695652173914,2383.8799999999997,841.6521739130435,177.27777777777777
20,20:00,가산,가산,57,41,16,0.7193,9,0.9583333333333334,1521.9155555555556,89.20833333333333,0
20,20:00,강남,강남,94,85,9,0.9043,16,0.9609375,1504.4643749999998,118.27272727272727,159.38857142857142
20,20:00,광화문,광화문,61,36,25,0.5902,9,1,1466.8466666666666,68.735,137.9625
20,20:00,마곡,마곡,69,65,4,0.942,20,0.779165,2913.5621052631577,1588.6600000000003,57.144000000000005
20,20:00,망우,망우,38,38,0,1,13,0.6506384615384615,1532.6792307692308,72.45666666666666,105.07249999999999
20,20:00,목동,목동,82,82,0,1,15,0.89722,1715.926,312.7857142857143,65.16857142857143
20,20:00,미아,미아,40,34,6,0.85,9,0.6851777777777778,1629.5277777777778,70,149.54199999999997
20,20:00,봉천,봉천,36,31,5,0.8611,10,0.9125,1574.5319999999997,90.87666666666667,238.414
20,20:00,사당,사당,40,39,1,0.975,11,0.7954545454545454,1637.0872727272726,204.64,224.8685714285714
20,20:00,상암,상암,20,20,0,1,7,0.6726142857142856,1502.862857142857,39.97,224.035
20,20:00,성수,성수,45,45,0,1,13,0.8301307692307692,1473.9846153846154,46.531666666666666,77.12166666666666
20,20:00,수서,수서,55,52,3,0.9455,18,0.7870333333333333,1518.6494444444443,64.30538461538461,65.03
20,20:00,여의도,여의도,37,35,2,0.9459,7,0.7976142857142857,1531.5071428571428,47.62,179.09
20,20:00,연신내,연신내,39,37,2,0.9487,11,0.7007545454545454,1625.6818181818182,70.1075,159.36
20,20:00,용산,용산,11,9,2,0.8182,4,0.5625,1511.165,0,274.45
20,20:00,잠실,잠실,37,33,4,0.8919,9,0.7916666666666666,1580.5833333333333,95.445,93.395
20,20:00,천호,천호,84,81,3,0.9643,20,0.852085,2652.5127777777784,1212.95,118.60333333333334
21,21:00,가산,가산,19,19,0,1,10,0.49582999999999994,1577.05,178.48000000000002,76.285
21,21:00,강남,강남,43,18,25,0.4186,4,1,1446.83,54.78,117.75
21,21:00,광화문,광화문,30,19,11,0.6333,4,0.90625,1534.9266666666665,72.64,346.74
21,21:00,마곡,마곡,40,29,11,0.725,8,0.583325,2640.747142857143,1310.335,0
21,21:00,망우,망우,21,21,0,1,10,0.5333399999999999,1506.0737500000002,133.16666666666666,0.92
21,21:00,목동,목동,33,27,6,0.8182,6,0.7708166666666667,1728.881666666667,276.602,65.71
