vertiport,vertiport_class,vertiport_lat_deg,vertiport_lon_deg,vertiport_angle_deg,s_id,node_id,semantic_id,display_id,node_type,source_layout_marker,local_x_cm,local_y_cm,local_z_cm,actor_x_cm,actor_y_cm,actor_z_cm,marker_x_cm,marker_y_cm,marker_z_cm,label_u_x_cm,label_u_y_cm,label_u_z_cm,airsim_x_m,airsim_y_m,airsim_z_m,lla_lon_deg,lla_lat_deg,lla_height_m,unreal_label_text,source_component_marker,source_component_label,trace_status,extraction_source
연신내,port,37.611145000000,126.922747000000,43.000000,S05,5,,S05,taxi,Cube5,3900.000000,-805.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-484456.573943,-493584.216617,-29215.207013,-484457,-493584,-29215,-4844.565739,-4935.842166,-292.152070,126.923132217413,37.610958401475,61.600125,5 | U -484457 / -493584 / -29215,GroundNodeMarker_4,GroundNodeLabel_4,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
연신내,port,37.611145000000,126.922747000000,43.000000,S06,6,,S06,taxi,Cube6,5600.000000,-805.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-483213.955580,-492424.088965,-29213.353678,-483214,-492424,-29213,-4832.139556,-4924.240890,-292.133537,126.923273028421,37.610853941511,61.600252,6 | U -483214 / -492424 / -29213,GroundNodeMarker_5,GroundNodeLabel_5,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
연신내,port,37.611145000000,126.922747000000,43.000000,S07,7,,S07,taxi,Cube7,7285.000000,-805.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-481982.301497,-491274.197733,-29211.516697,-481982,-491274,-29212,-4819.823015,-4912.741977,-292.115167,126.923412596589,37.610750403086,61.600423,7 | U -481982 / -491274 / -29212,GroundNodeMarker_6,GroundNodeLabel_6,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
연신내,port,37.611145000000,126.922747000000,43.000000,S08,8,,S08,taxi,Cube8,8970.000000,-805.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-480750.647414,-490124.306501,-29209.679716,-480751,-490124,-29210,-4807.506474,-4901.243065,-292.096797,126.923552164371,37.610646864493,61.600638,8 | U -480751 / -490124 / -29210,GroundNodeMarker_7,GroundNodeLabel_7,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
연신내,port,37.611145000000,126.922747000000,43.000000,S09,9,,S09,taxi,Cube9,3900.000000,775.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-485534.810932,-492429.311863,-29215.130714,-485535,-492429,-29215,-4855.348109,-4924.293119,-292.151307,126.923010176848,37.610854290021,61.600125,9 | U -485535 / -492429 / -29215,GroundNodeMarker_8,GroundNodeLabel_8,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
연신내,port,37.611145000000,126.922747000000,43.000000,S10,10,,S10,taxi,Cube10,5600.000000,775.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-484292.192569,-491269.184211,-29213.277380,-484292,-491269,-29213,-4842.921926,-4912.691842,-292.132774,126.923150987829,37.610749830201,61.600252,10 | U -484292 / -491269 / -29213,GroundNodeMarker_9,GroundNodeLabel_9,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
연신내,port,37.611145000000,126.922747000000,43.000000,S11,11,,S11,taxi,Cube11,7285.000000,775.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-483060.538486,-490119.292979,-29211.440399,-483061,-490119,-29211,-4830.605385,-4901.192930,-292.114404,126.923290555973,37.610646291918,61.600423,11 | U -483061 / -490119 / -29211,GroundNodeMarker_10,GroundNodeLabel_10,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
연신내,port,37.611145000000,126.922747000000,43.000000,S12,12,,S12,taxi,Cube12,8970.000000,775.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-481828.884403,-488969.401747,-29209.603418,-481829,-488969,-29210,-4818.288844,-4889.694017,-292.096034,126.923430123729,37.610542753468,61.600638,12 | U -481829 / -488969 / -29210,GroundNodeMarker_11,GroundNodeLabel_11,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
연신내,port,37.611145000000,126.922747000000,43.000000,S13,13,G4,S13 G4,gate,Cube13,3900.000000,2020.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-486384.434382,-491519.276155,-29215.070593,-486384,-491519,-29215,-4863.844344,-4915.192762,-292.150706,126.922914012211,37.610772252741,61.600153,13 G4 | U -486384 / -491519 / -29215,GroundNodeMarker_12,GroundNodeLabel_12,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
연신내,port,37.611145000000,126.922747000000,43.000000,S14,14,G3,S14 G3,gate,Cube14,5600.000000,2020.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-485141.816019,-490359.148503,-29213.217259,-485142,-490359,-29213,-4851.418160,-4903.591485,-292.132173,126.923054823173,37.610667793035,61.600280,14 G3 | U -485142 / -490359 / -29213,GroundNodeMarker_13,GroundNodeLabel_13,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
연신내,port,37.611145000000,126.922747000000,43.000000,S15,15,G2,S15 G2,gate,Cube15,7285.000000,2020.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-483910.161936,-489209.257271,-29211.380278,-483910,-489209,-29211,-4839.101619,-4892.092573,-292.113803,126.923194391296,37.610564254864,61.600451,15 G2 | U -483910 / -489209 / -29211,GroundNodeMarker_14,GroundNodeLabel_14,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
연신내,port,37.611145000000,126.922747000000,43.000000,S16,16,G1,S16 G1,gate,Cube16,8970.000000,2020.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-482678.507853,-488059.366040,-29209.543297,-482679,-488059,-29210,-4826.785079,-4880.593660,-292.095433,126.923333959032,37.610460716526,61.600666,16 G1 | U -482679 / -488059 / -29210,GroundNodeMarker_15,GroundNodeLabel_15,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
연신내,port,37.611145000000,126.922747000000,43.000000,S17,17,,S17,connector,Cube17,3900.000000,-15.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-484995.692438,-493006.764240,-29215.168864,-484996,-493007,-29215,-4849.956924,-4930.067642,-292.151689,126.923071197088,37.610906345764,61.600120,17 | U -484996 / -493007 / -29215,GroundNodeMarker_16,GroundNodeLabel_16,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
연신내,port,37.611145000000,126.922747000000,43.000000,S18,18,,S18,connector,Cube18,5600.000000,-15.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-483753.074075,-491846.636588,-29213.315529,-483753,-491847,-29213,-4837.530741,-4918.466366,-292.133155,126.923212008083,37.610801885872,61.600247,18 | U -483753 / -491847 / -29213,GroundNodeMarker_17,GroundNodeLabel_17,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
연신내,port,37.611145000000,126.922747000000,43.000000,S19,19,,S19,connector,Cube19,7285.000000,-15.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-482521.419992,-490696.745356,-29211.478548,-482521,-490697,-29211,-4825.214200,-4906.967454,-292.114785,126.923351576238,37.610698347518,61.600418,19 | U -482521 / -490697 / -29211,GroundNodeMarker_18,GroundNodeLabel_18,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
연신내,port,37.611145000000,126.922747000000,43.000000,S20,20,,S20,connector,Cube20,8970.000000,-15.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-481289.765908,-489546.854124,-29209.641567,-481290,-489547,-29210,-4812.897659,-4895.468541,-292.096416,126.923491144007,37.610594808997,61.600633,20 | U -481290 / -489547 / -29210,GroundNodeMarker_19,GroundNodeLabel_19,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
연신내,port,37.611145000000,126.922747000000,43.000000,S21,21,,S21,connector,Cube21,4750.000000,-15.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-484374.383256,-492426.700414,-29214.242196,-484374,-492427,-29214,-4843.743833,-4924.267004,-292.142422,126.923141602635,37.610854115840,61.600178,21 | U -484374 / -492427 / -29214,GroundNodeMarker_20,GroundNodeLabel_20,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
연신내,port,37.611145000000,126.922747000000,43.000000,S22,22,,S22,connector,Cube22,6443.000000,-15.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-483136.881557,-491271.349758,-29212.396494,-483137,-491271,-29212,-4831.368816,-4912.713498,-292.123965,126.923281833624,37.610750085993,61.600327,22 | U -483137 / -491271 / -29212,GroundNodeMarker_21,GroundNodeLabel_21,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
연신내,port,37.611145000000,126.922747000000,43.000000,S23,23,,S23,connector,Cube23,8128.000000,-15.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-481905.227474,-490121.458526,-29210.559512,-481905,-490121,-29211,-4819.052275,-4901.214585,-292.105595,126.923421401586,37.610646547555,61.600520,23 | U -481905 / -490121 / -29211,GroundNodeMarker_22,GroundNodeLabel_22,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
연신내,port,37.611145000000,126.922747000000,43.000000,S24,24,,S24,connector,Cube24,10015.000000,-15.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-480525.921091,-488833.716832,-29208.502311,-480526,-488834,-29209,-4805.259211,-4888.337168,-292.085023,126.923577700678,37.610530596595,61.600789,24 | U -480526 / -488834 / -29209,GroundNodeMarker_23,GroundNodeLabel_23,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
연신내,port,37.611145000000,126.922747000000,43.000000,S25,25,F2,S25 F2,pad,Cube25,11860.000000,-2050.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-477788.572747,-489062.125200,-29206.589169,-477789,-489062,-29207,-4777.885727,-4890.621252,-292.065892,126.923887706062,37.610551318162,61.601138,25 F2 | U -477789 / -489062 / -29207,GroundNodeMarker_24,GroundNodeLabel_24,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
연신내,port,37.611145000000,126.922747000000,43.000000,S26,26,F1,S26 F1,pad,Cube26,11860.000000,2020.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-480566.056636,-486087.149031,-29206.392628,-480566,-486087,-29206,-4805.660566,-4860.871490,-292.063926,126.923573335435,37.610283134063,61.601139,26 F1 | U -480566 / -486087 / -29206,GroundNodeMarker_25,GroundNodeLabel_25,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
연신내,port,37.611145000000,126.922747000000,43.000000,S27,27,,S27,branch,Cube27,11060.000000,-15.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-479762.076274,-488120.579540,-29207.363056,-479762,-488121,-29207,-4797.620763,-4881.205795,-292.073631,126.923664257201,37.610466384130,61.600962,27 | U -479762 / -488121 / -29207,GroundNodeMarker_26,GroundNodeLabel_26,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
연신내,port,37.611145000000,126.922747000000,43.000000,S28,28,,S28,branch,Cube28,11860.000000,-655.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-478740.560468,-488042.446636,-29206.521804,-478741,-488042,-29207,-4787.405605,-4880.424466,-292.065218,126.923779954696,37.610459397663,61.601109,28 | U -478741 / -488042 / -29207,GroundNodeMarker_27,GroundNodeLabel_27,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
연신내,port,37.611145000000,126.922747000000,43.000000,S29,29,,S29,branch,Cube29,11860.000000,625.000000,160.000000,-487856.519351,-495657.144589,-29379.419811,-479614.068915,-487106.827595,-29206.459993,-479614,-487107,-29206,-4796.140689,-4871.068276,-292.064600,126.923681086293,37.610375054753,61.601109,29 | U -479614 / -487107 / -29206,GroundNodeMarker_28,GroundNodeLabel_28,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S01,1,G8,S01 G8,gate,Cube,3900.000000,-2050.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1248680.324858,233918.421473,-30103.820537,1248680,233918,-30104,12486.803249,2339.184215,-301.038205,127.119297044531,37.545339632737,61.600154,1 G8 | U +1248680 / +233918 / -30104,GroundNodeMarker_0,GroundNodeLabel_0,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S02,2,G7,S02 G7,gate,Cube2,5600.000000,-2050.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1248101.291971,235516.770811,-30103.266113,1248101,235517,-30103,12481.012920,2355.167708,-301.032661,127.119231251182,37.545195701559,61.600281,2 G7 | U +1248101 / +235517 / -30103,GroundNodeMarker_1,GroundNodeLabel_1,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S03,3,G6,S03 G6,gate,Cube3,7285.000000,-2050.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1247527.368199,237101.017068,-30102.716581,1247527,237101,-30103,12475.273682,2371.010171,-301.027166,127.119166038613,37.545053040323,61.600453,3 G6 | U +1247527 / +237101 / -30103,GroundNodeMarker_2,GroundNodeLabel_2,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S04,4,G5,S04 G5,gate,Cube4,8970.000000,-2050.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1246953.444426,238685.263324,-30102.167049,1246953,238685,-30102,12469.534444,2386.852633,-301.021670,127.119100826292,37.544910379046,61.600668,4 G5 | U +1246953 / +238685 / -30102,GroundNodeMarker_3,GroundNodeLabel_3,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S05,5,,S05,taxi,Cube5,3900.000000,-805.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1247509.771477,233494.365079,-30101.379711,1247510,233494,-30101,12475.097715,2334.943651,-301.013797,127.119164660181,37.545377998271,61.600126,5 | U +1247510 / +233494 / -30101,GroundNodeMarker_4,GroundNodeLabel_4,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S06,6,,S06,taxi,Cube6,5600.000000,-805.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1246930.738591,235092.714418,-30100.825287,1246931,235093,-30101,12469.307386,2350.927144,-301.008253,127.119098867053,37.545234067020,61.600253,6 | U +1246931 / +235093 / -30101,GroundNodeMarker_5,GroundNodeLabel_5,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S07,7,,S07,taxi,Cube7,7285.000000,-805.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1246356.814818,236676.960674,-30100.275754,1246357,236677,-30100,12463.568148,2366.769607,-301.002758,127.119033654703,37.545091405711,61.600424,7 | U +1246357 / +236677 / -30100,GroundNodeMarker_6,GroundNodeLabel_6,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S08,8,,S08,taxi,Cube8,8970.000000,-805.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1245782.891045,238261.206931,-30099.726222,1245783,238261,-30100,12457.828910,2382.612069,-300.997262,127.118968442601,37.544948744363,61.600640,8 | U +1245783 / +238261 / -30100,GroundNodeMarker_7,GroundNodeLabel_7,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S09,9,,S09,taxi,Cube9,3900.000000,775.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1246024.249918,232956.205158,-30098.282116,1246024,232956,-30098,12460.242499,2329.562052,-300.982821,127.118996654144,37.545426686846,61.600125,9 | U +1246024 / +232956 / -30098,GroundNodeMarker_8,GroundNodeLabel_8,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S10,10,,S10,taxi,Cube10,5600.000000,775.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1245445.217031,234554.554497,-30097.727691,1245445,234555,-30098,12454.452170,2345.545545,-300.977277,127.118930861297,37.545282755503,61.600253,10 | U +1245445 / +234555 / -30098,GroundNodeMarker_9,GroundNodeLabel_9,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S11,11,,S11,taxi,Cube11,7285.000000,775.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1244871.293258,236138.800753,-30097.178159,1244871,236139,-30097,12448.712933,2361.388008,-300.971782,127.118865649224,37.545140094102,61.600424,11 | U +1244871 / +236139 / -30097,GroundNodeMarker_10,GroundNodeLabel_10,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S12,12,,S12,taxi,Cube12,8970.000000,775.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1244297.369485,237723.047009,-30096.628627,1244297,237723,-30097,12442.973695,2377.230470,-300.966286,127.118800437400,37.544997432662,61.600639,12 | U +1244297 / +237723 / -30097,GroundNodeMarker_11,GroundNodeLabel_11,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S13,13,G4,S13 G4,gate,Cube13,3900.000000,2020.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1244853.696537,232532.148764,-30095.841289,1244854,232532,-30096,12448.536965,2325.321488,-300.958413,127.118864269487,37.545465052042,61.600152,13 G4 | U +1244854 / +232532 / -30096,GroundNodeMarker_12,GroundNodeLabel_12,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S14,14,G3,S14 G3,gate,Cube14,5600.000000,2020.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1244274.663650,234130.498103,-30095.286865,1244275,234130,-30095,12442.746637,2341.304981,-300.952869,127.118798476860,37.545321120626,61.600280,14 G3 | U +1244275 / +234130 / -30095,GroundNodeMarker_13,GroundNodeLabel_13,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S15,15,G2,S15 G2,gate,Cube15,7285.000000,2020.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1243700.739877,235714.744359,-30094.737333,1243701,235715,-30095,12437.007399,2357.147444,-300.947373,127.118733265006,37.545178459153,61.600451,15 G2 | U +1243701 / +235715 / -30095,GroundNodeMarker_14,GroundNodeLabel_14,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S16,16,G1,S16 G1,gate,Cube16,8970.000000,2020.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1243126.816104,237298.990616,-30094.187800,1243127,237299,-30094,12431.268161,2372.989906,-300.941878,127.118668053400,37.545035797641,61.600666,16 G1 | U +1243127 / +237299 / -30094,GroundNodeMarker_15,GroundNodeLabel_15,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S17,17,,S17,connector,Cube17,3900.000000,-15.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1246767.010697,233225.285118,-30099.830913,1246767,233225,-30100,12467.670107,2332.252851,-300.998309,127.119080657190,37.545402342588,61.600121,17 | U +1246767 / +233225 / -30100,GroundNodeMarker_16,GroundNodeLabel_16,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S18,18,,S18,connector,Cube18,5600.000000,-15.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1246187.977811,234823.634457,-30099.276489,1246188,234824,-30099,12461.879778,2348.236345,-300.992765,127.119014864202,37.545258411291,61.600248,18 | U +1246188 / +234824 / -30099,GroundNodeMarker_17,GroundNodeLabel_17,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S19,19,,S19,connector,Cube19,7285.000000,-15.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1245614.054038,236407.880714,-30098.726957,1245614,236408,-30099,12456.140540,2364.078807,-300.987270,127.118949651991,37.545115749936,61.600419,19 | U +1245614 / +236408 / -30099,GroundNodeMarker_18,GroundNodeLabel_18,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S20,20,,S20,connector,Cube20,8970.000000,-15.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1245040.130265,237992.126970,-30098.177424,1245040,237992,-30098,12450.401303,2379.921270,-300.981774,127.118884440027,37.544973088542,61.600635,20 | U +1245040 / +237992 / -30098,GroundNodeMarker_19,GroundNodeLabel_19,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S21,21,,S21,connector,Cube21,4750.000000,-15.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1246477.494254,234024.459788,-30099.553701,1246477,234024,-30100,12464.774943,2340.244598,-300.995537,127.119047760665,37.545330376945,61.600179,21 | U +1246477 / +234024 / -30100,GroundNodeMarker_20,GroundNodeLabel_20,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S22,22,,S22,connector,Cube22,6443.000000,-15.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1245900.845621,235616.227688,-30099.001560,1245901,235616,-30099,12459.008456,2356.162277,-300.990016,127.118982238715,37.545187038286,61.600328,22 | U +1245901 / +235616 / -30099,GroundNodeMarker_21,GroundNodeLabel_21,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S23,23,,S23,connector,Cube23,8128.000000,-15.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1245326.921848,237200.473945,-30098.452028,1245327,237200,-30098,12453.269218,2372.004739,-300.984520,127.118917026627,37.545044376912,61.600522,23 | U +1245327 / +237200 / -30098,GroundNodeMarker_22,GroundNodeLabel_22,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S24,24,,S24,connector,Cube24,10015.000000,-15.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1244684.195343,238974.641711,-30097.836617,1244684,238975,-30098,12446.841953,2389.746417,-300.978366,127.118843997125,37.544884613058,61.600791,24 | U +1244684 / +238975 / -30098,GroundNodeMarker_23,GroundNodeLabel_23,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S25,25,F2,S25 F2,pad,Cube25,11860.000000,-2050.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1245969.088518,241402.457200,-30101.224527,1245969,241402,-30101,12459.690885,2414.024572,-301.012245,127.118988979032,37.544665695816,61.601142,25 F2 | U +1245969 / +241402 / -30101,GroundNodeMarker_24,GroundNodeLabel_24,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S26,26,F1,S26 F1,pad,Cube26,11860.000000,2020.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1242142.460197,240016.184492,-30093.245279,1242142,240016,-30093,12421.424602,2400.161845,-300.932453,127.118556207368,37.544791114006,61.601140,26 F1 | U +1242142 / +240016 / -30093,GroundNodeMarker_25,GroundNodeLabel_25,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
