vertiport,vertiport_class,vertiport_lat_deg,vertiport_lon_deg,vertiport_angle_deg,category,label,semantic_id,s_id,node_id,node_type,marker_x_cm,marker_y_cm,marker_z_cm,airsim_x_m,airsim_y_m,airsim_editor_z_m,airsim_spawn_z_m,airsim_spawn_z_before_bias_m,airsim_spawn_z_bias_m,airsim_spawn_z_policy,yaw_deg,lla_lat_deg,lla_lon_deg,lla_height_m,terrain_h_m,deck_h_m,surface_h_m,route_ground_m,route_alt_m,resource_x_m,resource_y_m,resource_z_m,resource_lat_deg,resource_lon_deg,resource_pt_h_m,trace_status,source
용산,port,37.529096000000,126.958391000000,76.000000,GATE,GATE 1,G1,S16,16,gate,-173119.693976,424317.460641,-29005.036913,-1731.196940,4243.174606,-290.050369,289.860015,306.820081,-16.960066,settings_NED_down = cesium_origin_height_m - (resource_pt_h_m + resource_Z_m) - spawn_clearance_m + jamsil_empirical_bias_m,346.000000,37.528267786058,126.958414762306,61.600668,27.864172,14.315747,42.179919,14.315747,24.315747,-1766.986558,4270.735292,14.315747,37.528319720000,126.958453100000,27.864172,NO_HIT_COMMANDLET_FALLBACK_H60,editor_preview_marker_xy + resources_vp_surface_height + jamsil_z_bias
용산,port,37.529096000000,126.958391000000,76.000000,GATE,GATE 2,G2,S15,15,gate,-173526.991490,422682.427670,-29004.079876,-1735.269915,4226.824277,-290.040799,289.867097,306.827163,-16.960066,settings_NED_down = cesium_origin_height_m - (resource_pt_h_m + resource_Z_m) - spawn_clearance_m + jamsil_empirical_bias_m,346.000000,37.528415093766,126.958368645645,61.600452,27.857090,14.315747,42.172837,14.315747,24.315747,-1771.091638,4254.270713,14.315747,37.528468120000,126.958406800000,27.857090,NO_HIT_COMMANDLET_FALLBACK_H60,editor_preview_marker_xy + resources_vp_surface_height + jamsil_z_bias
용산,port,37.529096000000,126.958391000000,76.000000,GATE,GATE 3,G3,S14,14,gate,-173934.289004,421047.394698,-29003.122839,-1739.342890,4210.473947,-290.031228,289.874101,306.834167,-16.960066,settings_NED_down = cesium_origin_height_m - (resource_pt_h_m + resource_Z_m) - spawn_clearance_m + jamsil_empirical_bias_m,346.000000,37.528562401452,126.958322528802,61.600280,27.850086,14.315747,42.165833,14.315747,24.315747,-1775.177743,4237.882241,14.315747,37.528615850000,126.958360600000,27.850086,NO_HIT_COMMANDLET_FALLBACK_H60,editor_preview_marker_xy + resources_vp_surface_height + jamsil_z_bias
용산,port,37.529096000000,126.958391000000,76.000000,GATE,GATE 4,G4,S13,13,gate,-174345.212312,419397.806536,-29002.157283,-1743.452123,4193.978065,-290.021573,289.881151,306.841217,-16.960066,settings_NED_down = cesium_origin_height_m - (resource_pt_h_m + resource_Z_m) - spawn_clearance_m + jamsil_empirical_bias_m,346.000000,37.528711020461,126.958276001240,61.600153,27.843035,14.315747,42.158783,14.315747,24.315747,-1779.317632,4221.278053,14.315747,37.528765510000,126.958313800000,27.843035,NO_HIT_COMMANDLET_FALLBACK_H60,editor_preview_marker_xy + resources_vp_surface_height + jamsil_z_bias
용산,port,37.529096000000,126.958391000000,76.000000,GATE,GATE 5,G5,S04,4,gate,-169170.385326,423333.662772,-29003.322657,-1691.703853,4233.336628,-290.033227,289.853972,306.814038,-16.960066,settings_NED_down = cesium_origin_height_m - (resource_pt_h_m + resource_Z_m) - spawn_clearance_m + jamsil_empirical_bias_m,166.000000,37.528356498893,126.958861529661,61.600668,27.870214,14.315747,42.185962,14.315747,24.315747,-1725.780754,4260.907152,14.315747,37.528408380000,126.958919200000,27.870214,NO_HIT_COMMANDLET_FALLBACK_H60,editor_preview_marker_xy + resources_vp_surface_height + jamsil_z_bias
용산,port,37.529096000000,126.958391000000,76.000000,GATE,GATE 6,G6,S03,3,gate,-169577.682840,421698.629800,-29002.365620,-1695.776828,4216.986298,-290.023656,289.861234,306.821299,-16.960066,settings_NED_down = cesium_origin_height_m - (resource_pt_h_m + resource_Z_m) - spawn_clearance_m + jamsil_empirical_bias_m,166.000000,37.528503806773,126.958815413824,61.600452,27.862953,14.315747,42.178701,14.315747,24.315747,-1729.989531,4244.026673,14.315747,37.528560530000,126.958871700000,27.862953,NO_HIT_COMMANDLET_FALLBACK_H60,editor_preview_marker_xy + resources_vp_surface_height + jamsil_z_bias
용산,port,37.529096000000,126.958391000000,76.000000,GATE,GATE 7,G7,S02,2,gate,-169984.980354,420063.596828,-29001.408583,-1699.849804,4200.635968,-290.014086,289.868235,306.828301,-16.960066,settings_NED_down = cesium_origin_height_m - (resource_pt_h_m + resource_Z_m) - spawn_clearance_m + jamsil_empirical_bias_m,166.000000,37.528651114632,126.958769297805,61.600281,27.855952,14.315747,42.171699,14.315747,24.315747,-1734.074370,4227.643280,14.315747,37.528708210000,126.958825600000,27.855952,NO_HIT_COMMANDLET_FALLBACK_H60,editor_preview_marker_xy + resources_vp_surface_height + jamsil_z_bias
용산,port,37.529096000000,126.958391000000,76.000000,GATE,GATE 8,G8,S01,1,gate,-170395.903662,418414.008666,-29000.443026,-1703.959037,4184.140087,-290.004430,289.875474,306.835540,-16.960066,settings_NED_down = cesium_origin_height_m - (resource_pt_h_m + resource_Z_m) - spawn_clearance_m + jamsil_empirical_bias_m,166.000000,37.528799733814,126.958722771074,61.600153,27.848713,14.315747,42.164460,14.315747,24.315747,-1738.325489,4210.592974,14.315747,37.528861900000,126.958777500000,27.848713,NO_HIT_COMMANDLET_FALLBACK_H60,editor_preview_marker_xy + resources_vp_surface_height + jamsil_z_bias
용산,port,37.529096000000,126.958391000000,76.000000,FATO,FATO 1,F1,S26,26,pad,-172421.124353,427121.760516,-29006.678360,-1724.211244,4271.217605,-290.066784,289.847962,306.808027,-16.960066,settings_NED_down = cesium_origin_height_m - (resource_pt_h_m + resource_Z_m) - spawn_clearance_m + jamsil_empirical_bias_m,76.000000,37.528015133618,126.958493858116,61.601142,27.876225,14.315747,42.191973,14.315747,24.315747,-1760.059132,4298.519677,14.315747,37.528069270000,126.958531400000,27.876225,NO_HIT_COMMANDLET_FALLBACK_H60,editor_preview_marker_xy + resources_vp_surface_height + jamsil_z_bias
용산,port,37.529096000000,126.958391000000,76.000000,FATO,FATO 2,F2,S25,25,pad,-168471.815702,426137.962646,-29004.964103,-1684.718157,4261.379626,-290.049641,289.842135,306.802201,-16.960066,settings_NED_down = cesium_origin_height_m - (resource_pt_h_m + resource_Z_m) - spawn_clearance_m + jamsil_empirical_bias_m,76.000000,37.528103846158,126.958940624058,61.601142,27.882051,14.315747,42.197799,14.315747,24.315747,-1719.905815,4288.782672,14.315747,37.528157110000,126.958985600000,27.882051,NO_HIT_COMMANDLET_FALLBACK_H60,editor_preview_marker_xy + resources_vp_surface_height + jamsil_z_bias
목동,port,37.526343000000,126.876243000000,10.000000,GATE,GATE 1,G1,S16,16,gate,-891003.692993,448767.572847,-29619.932579,-8910.036930,4487.675728,-296.199326,292.938723,309.898789,-16.960066,settings_NED_down = cesium_origin_height_m - (resource_pt_h_m + resource_Z_m) - spawn_clearance_m + jamsil_empirical_bias_m,280.000000,37.526023419528,126.877202658197,61.600663,28.566301,10.534910,39.101211,10.534910,20.534910,-8946.002222,4514.930852,10.534910,37.526075020000,126.877251100000,28.566301,NO_HIT_COMMANDLET_FALLBACK_H60,editor_preview_marker_xy + resources_vp_surface_height + jamsil_z_bias
