vertiport_id,vertiport,phase,resource_type,resource_id,fpl_id,aircraft_id,state,description,start_sec,end_sec,start_time,end_time,duration_sec
연신내,연신내,arrival,fato,fato-3,FPL1410001,UAM0111,fatoLock,fato lock,25166.35,25226.35,06:59:26,07:00:26,60
여의도,여의도,arrival,fato,fato-4,FPL0901002,UAM0071,procedure,engine stop,25167.79,25347.79,06:59:27,07:02:27,180
수서,수서,arrival,gate,gate-7,FPL0817001,UAM0061,handling,turnaround,25169.72,25769.72,06:59:29,07:09:29,600
망우,망우,arrival,fato,fato-3,FPL0316001,UAM0020,procedure,engine stop,25171.02,25351.02,06:59:31,07:02:31,180
목동,목동,arrival,gate,gate-2,FPL1305002,UAM0100,handling,turnaround,25172.42,25772.42,06:59:32,07:09:32,600
잠실,잠실,arrival,fato,fato-3,FPL0702001,UAM0056,fatoLock,fato lock,25174.93,25234.93,06:59:34,07:00:34,60
광화문,광화문,arrival,gate,gate-2,FPL0812001,UAM0059,handling,turnaround,25185.18,25785.18,06:59:45,07:09:45,600
마곡,마곡,arrival,fato,fato-4,FPL1315002,UAM0102,procedure,engine stop,25185.29,25365.29,06:59:45,07:02:45,180
수서,수서,arrival,fato,fato-4,FPL0717001,UAM0055,procedure,engine stop,25187.63,25367.63,06:59:47,07:02:47,180
가산,가산,arrival,fato,fato-3,FPL1314001,UAM0103,procedure,engine stop,25187.63,25367.63,06:59:47,07:02:47,180
망우,망우,arrival,fato,fato-4,FPL0816001,UAM0062,procedure,engine stop,25189.58,25369.58,06:59:49,07:02:49,180
강남,강남,arrival,fato,fato-3,FPL1013002,UAM0077,procedure,engine stop,25196.66,25376.66,06:59:56,07:02:56,180
미아,미아,arrival,fato,fato-4,FPL0306001,UAM0021,procedure,engine stop,25198.92,25378.92,06:59:58,07:02:58,180
미아,미아,arrival,fato,fato-3,FPL0206001,UAM0015,fatoLock,fato lock,25205.05,25265.05,07:00:05,07:01:05,60
가산,가산,arrival,fato,fato-4,FPL1614001,UAM0126,procedure,engine stop,25209.62,25389.62,07:00:09,07:03:09,180
봉천,봉천,arrival,fato,fato-3,FPL0207001,UAM0016,fatoLock,fato lock,25214.17,25274.17,07:00:14,07:01:14,60
봉천,봉천,arrival,fato,fato-4,FPL0607001,UAM0046,procedure,engine stop,25223.55,25403.55,07:00:23,07:03:23,180
천호,천호,arrival,gate,gate-2,FPL0511001,UAM0035,handling,turnaround,25223.68,25823.68,07:00:23,07:10:23,600
상암,상암,arrival,gate,gate-2,FPL1703001,UAM0132,handling,turnaround,25223.78,25823.78,07:00:23,07:10:23,600
연신내,연신내,arrival,fato,fato-3,FPL1410001,UAM0111,procedure,engine stop,25226.35,25406.35,07:00:26,07:03:26,180
목동,목동,arrival,fato,fato-3,FPL0205002,UAM0014,fatoLock,fato lock,25233.85,25293.85,07:00:33,07:01:33,60
잠실,잠실,arrival,fato,fato-3,FPL0702001,UAM0056,procedure,engine stop,25234.93,25414.93,07:00:34,07:03:34,180
