Vertiport,Class,Angle_deg,Label,Category,X_cm,Y_cm,Z_cm,X_m,Y_m,Z_m,Yaw_deg,pt_lat_deg,pt_lon_deg,pt_h_m
성수,port,295,GATE 8,GATE,558742.8807887620 ,304182.9099620950 ,1569.2640930000 ,5587.4288078876 ,3041.8290996210 ,15.6926409300 ,385,37.539381643541000000 ,127.041655225752000000 ,34.107363249175200000 
성수,port,295,GATE 7,GATE,559485.5173596320 ,302590.3206751450 ,1569.2640930000 ,5594.8551735963 ,3025.9032067515 ,15.6926409300 ,385,37.539525156179200000 ,127.041739450541000000 ,34.114803052507300000 
성수,port,295,GATE 6,GATE,560199.1060813710 ,301060.0246590910 ,1569.2640930000 ,5601.9910608137 ,3010.6002465909 ,15.6926409300 ,385,37.539663055337800000 ,127.041820381224000000 ,34.121997608803200000 
성수,port,295,GATE 5,GATE,560934.3456716990 ,299483.2981487240 ,1569.2640930000 ,5609.3434567170 ,2994.8329814872 ,15.6926409300 ,385,37.539805138413400000 ,127.041903767722000000 ,34.129457364790100000 
성수,port,295,GATE 4,GATE,562601.0024588130 ,305932.2425182730 ,1569.2641030000 ,5626.0100245881 ,3059.3224251827 ,15.6926410300 ,205,37.539223711139500000 ,127.042091439210000000 ,34.164025573991200000 
성수,port,295,GATE 3,GATE,563324.2080713280 ,304381.3230654530 ,1569.2641030000 ,5633.2420807133 ,3043.8132306545 ,15.6926410300 ,205,37.539363468493900000 ,127.042173460907000000 ,34.171271100640300000 
성수,port,295,GATE 2,GATE,564038.0180527640 ,302850.5526227000 ,1569.2641030000 ,5640.3801805276 ,3028.5055262270 ,15.6926410300 ,205,37.539501410109500000 ,127.042254417308000000 ,34.178467665798900000 
성수,port,295,GATE 1,GATE,564755.1428767640 ,301312.6734889600 ,1569.2641030000 ,5647.5514287676 ,3013.1267348896 ,15.6926410300 ,205,37.539639992248000000 ,127.042335749960000000 ,34.185742842033500000 
성수,port,295,FATO 2,FATO,562232.0404076240 ,296947.2414555030 ,1569.2640930000 ,5622.3204040762 ,2969.4724145550 ,15.6926409300 ,295,37.540033661893600000 ,127.042050912021000000 ,34.143154620192900000 
성수,port,295,FATO 1,FATO,565965.3088453360 ,298717.4641896610 ,1569.2641030000 ,5659.6530884534 ,2987.1746418966 ,15.6926410300 ,295,37.539873852919200000 ,127.042473001515000000 ,34.198122587986200000 
성수,port,295,TAXI 5,TAXI,560711.6377845810 ,305100.9563931900 ,1569.2640930000 ,5607.1163778458 ,3051.0095639319 ,15.6926409300 ,295,37.539298764652600000 ,127.041877817489000000 ,34.136288201436400000 
성수,port,295,TAXI 4,TAXI,561447.0209259660 ,303523.9218685870 ,1569.2640930000 ,5614.4702092597 ,3035.2392186859 ,15.6926409300 ,295,37.539440875452600000 ,127.041961219971000000 ,34.143654993735200000 
성수,port,295,TAXI 3,TAXI,562166.2849775570 ,301981.4551417420 ,1569.2640930000 ,5621.6628497756 ,3019.8145514174 ,15.6926409300 ,295,37.539579871195300000 ,127.042042794634000000 ,34.150906387716500000 
성수,port,295,TAXI 2,TAXI,562886.3810839530 ,300437.2040250160 ,1569.2640930000 ,5628.8638108395 ,3004.3720402502 ,15.6926409300 ,295,37.539719027673900000 ,127.042124463968000000 ,34.158211810514300000 
성수,port,295,TAXI 1,TAXI,564100.4393338070 ,297833.6476873730 ,1569.2640930000 ,5641.0043933381 ,2978.3364768737 ,15.6926409300 ,295,37.539953640761100000 ,127.042262156453000000 ,34.170631919056100000 
연신내·불광,port,43,GATE 8,GATE,-487574.8958385690 ,-491509.5751157310 ,1783.9065280000 ,-4875.7489583857 ,-4915.0957511573 ,17.8390652800 ,133,37.611115308445300000 ,126.923285626821000000 ,32.745597687549800000 
연신내·불광,port,43,GATE 7,GATE,-486289.7407404770 ,-490311.1486110390 ,1783.9065280000 ,-4862.8974074048 ,-4903.1114861104 ,17.8390652800 ,133,37.611007345703100000 ,126.923431159089000000 ,32.729515288956400000 
연신내·불광,port,43,GATE 6,GATE,-485054.8537845600 ,-489159.5979318900 ,1783.9065280000 ,-4850.5485378456 ,-4891.5959793189 ,17.8390652800 ,133,37.610903605695600000 ,126.923570998546000000 ,32.714107574895000000 
연신내·불광,port,43,GATE 5,GATE,-483782.4992908080 ,-487973.1082412850 ,1783.9065280000 ,-4837.8249929081 ,-4879.7310824129 ,17.8390652800 ,133,37.610796717953600000 ,126.923715080447000000 ,32.698279152624300000 
연신내·불광,port,43,GATE 4,GATE,-490430.8351277010 ,-488380.8568494430 ,1783.9065380000 ,-4904.3083512770 ,-4883.8085684944 ,17.8390653800 ,-47,37.610833137842200000 ,126.922962265486000000 ,32.719435607083100000 
연신내·불광,port,43,GATE 3,GATE,-489179.3059005420 ,-487213.7869712110 ,1783.9065380000 ,-4891.7930590054 ,-4872.1378697121 ,17.8390653800 ,-47,37.610728000311400000 ,126.923103989851000000 ,32.703774906694800000 
연신내·불광,port,43,GATE 2,GATE,-487944.0361110280 ,-486061.8792556720 ,1783.9065380000 ,-4879.4403611103 ,-4860.6187925567 ,17.8390653800 ,-47,37.610624228521100000 ,126.923243872591000000 ,32.688362707383900000 
연신내·불광,port,43,GATE 1,GATE,-486703.0298973140 ,-484904.6222311890 ,1783.9065380000 ,-4867.0302989731 ,-4849.0462223119 ,17.8390653800 ,-47,37.610519974659000000 ,126.923384404537000000 ,32.672923995181900000 
연신내·불광,port,43,FATO 2,FATO,-481771.5757739370 ,-485955.2425896180 ,1783.9065280000 ,-4817.7157577394 ,-4859.5524258962 ,17.8390652800 ,43,37.610614925705300000 ,126.923942798397000000 ,32.671842489391500000 
연신내·불광,port,43,FATO 1,FATO,-484608.8010323690 ,-482951.7222235370 ,1783.9065380000 ,-4846.0880103237 ,-4829.5172222354 ,17.8390653800 ,43,37.610344043289200000 ,126.923621554804000000 ,32.646973199211000000 
연신내·불광,port,43,TAXI 5,TAXI,-489056.3892486260 ,-489920.8678946900 ,1783.9065280000 ,-4890.5638924863 ,-4899.2086789469 ,17.8390652800 ,43,37.610972025784800000 ,126.923117885378000000 ,32.732357867993400000 
연신내·불광,port,43,TAXI 4,TAXI,-487783.7861756440 ,-488734.1464972830 ,1783.9065280000 ,-4877.8378617564 ,-4887.3414649728 ,17.8390652800 ,43,37.610865117724000000 ,126.923261996207000000 ,32.716432474553500000 
연신내·불광,port,43,TAXI 3,TAXI,-486539.0779592940 ,-487573.4373022280 ,1783.9065280000 ,-4865.3907795929 ,-4875.7343730223 ,17.8390652800 ,43,37.610760552849400000 ,126.923402947797000000 ,32.700902097858400000 
연신내·불광,port,43,TAXI 2,TAXI,-485292.9298063960 ,-486411.3853692300 ,1783.9065280000 ,-4852.9292980640 ,-4864.1138536923 ,17.8390652800 ,43,37.610655866840600000 ,126.923544062052000000 ,32.685399272479100000 
연신내·불광,port,43,TAXI 1,TAXI,-483191.9652173050 ,-484452.2042054000 ,1783.9065280000 ,-4831.9196521731 ,-4844.5220420540 ,17.8390652800 ,43,37.610479369301100000 ,126.923781975126000000 ,32.659365126863100000 
천호·길동,port,110,GATE 8,GATE,1245720.4522302200 ,236266.0669731530 ,-76.0824690000 ,12457.2045223022 ,2362.6606697315 ,-0.7608246900 ,200,37.545419637684800000 ,127.119372315725000000 ,39.559328882023600000 
천호·길동,port,110,GATE 7,GATE,1245119.4449179000 ,237917.3210189760 ,-76.0824690000 ,12451.1944491790 ,2379.1732101898 ,-0.7608246900 ,200,37.545270873138600000 ,127.119303945362000000 ,39.545771355740700000 
천호·길동,port,110,GATE 6,GATE,1244541.9457025900 ,239503.9871517390 ,-76.0824690000 ,12445.4194570259 ,2395.0398715174 ,-0.7608246900 ,200,37.545127927396000000 ,127.119238249527000000 ,39.532789897173600000 
천호·길동,port,110,GATE 5,GATE,1243946.9246910000 ,241138.7940943000 ,-76.0824690000 ,12439.4692469100 ,2411.3879409430 ,-0.7608246900 ,200,37.544980644514600000 ,127.119170560689000000 ,39.519461493007800000 
천호·길동,port,110,GATE 4,GATE,1241724.5474996700 ,234859.6486152530 ,-76.0824590000 ,12417.2454749967 ,2348.5964861525 ,-0.7608245900 ,20,37.545546963247200000 ,127.118920564725000000 ,39.460201493464400000 
천호·길동,port,110,GATE 3,GATE,1241139.2654397100 ,236467.6978736380 ,-76.0824590000 ,12411.3926543971 ,2364.6769787364 ,-0.7608245900 ,20,37.545402090847500000 ,127.118853984016000000 ,39.446999128907900000 
천호·길동,port,110,GATE 2,GATE,1240561.5871556700 ,238054.8559118170 ,-76.0824590000 ,12405.6158715567 ,2380.5485591182 ,-0.7608245900 ,20,37.545259100539100000 ,127.118788268553000000 ,39.434013468213300000 
천호·길동,port,110,GATE 1,GATE,1239981.2262062900 ,239649.3844978330 ,-76.0824590000 ,12399.8122620629 ,2396.4938449783 ,-0.7608245900 ,20,37.545115446162000000 ,127.118722248168000000 ,39.421012703329300000 
천호·길동,port,110,FATO 2,FATO,1242875.1999800800 ,243778.3018747170 ,-76.0824690000 ,12428.7519998008 ,2437.7830187472 ,-0.7608246900 ,110,37.544742861350100000 ,127.119048712727000000 ,39.495317469350900000 
천호·길동,port,110,FATO 1,FATO,1239001.8526786500 ,242340.1911560720 ,-76.0824590000 ,12390.0185267865 ,2423.4019115607 ,-0.7608245900 ,110,37.544873025733800000 ,127.118610837701000000 ,39.399176329374300000 
천호·길동,port,110,TAXI 5,TAXI,1243679.1739305700 ,235523.1024641540 ,-76.0824690000 ,12436.7917393057 ,2355.2310246415 ,-0.7608246900 ,110,37.545486890247500000 ,127.119141547850000000 ,39.508637800812700000 
천호·길동,port,110,TAXI 4,TAXI,1243084.0367593900 ,237158.2287601630 ,-76.0824690000 ,12430.8403675939 ,2371.5822876016 ,-0.7608246900 ,110,37.545339578548700000 ,127.119073845663000000 ,39.495212373323700000 
천호·길동,port,110,TAXI 3,TAXI,1242501.9445579100 ,238757.5139280770 ,-76.0824690000 ,12425.0194455791 ,2387.5751392808 ,-0.7608246900 ,110,37.545195495805000000 ,127.119007627715000000 ,39.482127307914200000 
천호·길동,port,110,TAXI 2,TAXI,1241919.1789876700 ,240358.6492140840 ,-76.0824690000 ,12419.1917898767 ,2403.5864921408 ,-0.7608246900 ,110,37.545051246339100000 ,127.118941333422000000 ,39.469072760082700000 
천호·길동,port,110,TAXI 1,TAXI,1240936.6554823800 ,243058.1103823330 ,-76.0824690000 ,12409.3665548238 ,2430.5811038233 ,-0.7608246900 ,110,37.544808046414100000 ,127.118829564010000000 ,39.447166659869200000 
광화문,hub,130,GATE 8,GATE,-43379.3097667780 ,-20610.2807184338 ,3538.1193750000 ,-433.7930976678 ,-206.1028071843 ,35.3811937500 ,220,37.568695763261700000 ,126.973572196255000000 ,38.025123372673900000 
광화문,hub,130,GATE 7,GATE,-44508.8340486169 ,-19264.1660836284 ,3538.1193750000 ,-445.0883404862 ,-192.6416608363 ,35.3811937500 ,220,37.568574419610000000 ,126.973444298543000000 ,38.015696986578400000 
광화문,hub,130,GATE 6,GATE,-45594.1775778924 ,-17970.7039914110 ,3538.1193750000 ,-455.9417757789 ,-179.7070399141 ,35.3811937500 ,220,37.568457822116000000 ,126.973321403874000000 ,38.006685013882800000 
광화문,hub,130,GATE 5,GATE,-46712.4513365013 ,-16637.9971427430 ,3538.1193750000 ,-467.1245133650 ,-166.3799714274 ,35.3811937500 ,220,37.568337686816900000 ,126.973194780879000000 ,37.997446464374600000 
광화문,hub,130,GATE 4,GATE,-46653.2085470885 ,-23298.5615797464 ,3538.1193850000 ,-466.5320854709 ,-232.9856157975 ,35.3811938500 ,40,37.568938081628600000 ,126.973201831347000000 ,38.019719914533200000 
광화문,hub,130,GATE 3,GATE,-47753.1790177437 ,-21987.6678118168 ,3538.1193850000 ,-477.5317901774 ,-219.8766781182 ,35.3811938500 ,40,37.568819912529600000 ,126.973077280232000000 ,38.010540459305000000 
광화문,hub,130,GATE 2,GATE,-48838.8590581405 ,-20693.8047248220 ,3538.1193850000 ,-488.3885905814 ,-206.9380472482 ,35.3811938500 ,40,37.568703278511400000 ,126.972954347628000000 ,38.001525377854700000 
광화문,hub,130,GATE 1,GATE,-49929.5808551929 ,-19393.9331139982 ,3538.1193850000 ,-499.2958085519 ,-193.9393311400 ,35.3811938500 ,40,37.568586102729200000 ,126.972830844526000000 ,37.992513563483900000 
광화문,hub,130,FATO 2,FATO,-48622.3079682360 ,-14524.2225982136 ,3538.1193750000 ,-486.2230796824 ,-145.2422259821 ,35.3811937500 ,130,37.568147142421000000 ,126.972978535675000000 ,37.982300595380300000 
광화문,hub,130,FATO 1,FATO,-51770.2010110179 ,-17200.3674275811 ,3538.1193850000 ,-517.7020101102 ,-172.0036742758 ,35.3811938500 ,130,37.568388365382100000 ,126.972622430847000000 ,37.977408487349700000 
광화문,hub,130,TAXI 5,TAXI,-45043.3750940708 ,-22006.5972816578 ,3538.1193750000 ,-450.4337509407 ,-220.0659728166 ,35.3811937500 ,130,37.568821625772000000 ,126.973383948129000000 ,38.022441517561600000 
광화문,hub,130,TAXI 4,TAXI,-46161.8672323043 ,-20673.6300678314 ,3538.1193750000 ,-461.6186723230 ,-206.7363006783 ,35.3811937500 ,130,37.568701467077900000 ,126.973257299690000000 ,38.013106806203700000 
광화문,hub,130,TAXI 3,TAXI,-47255.8427210013 ,-19369.8808551896 ,3538.1193750000 ,-472.5584272100 ,-193.6988085519 ,35.3811937500 ,130,37.568583942070500000 ,126.973133427699000000 ,38.004022727720400000 
광화문,hub,130,TAXI 2,TAXI,-48351.0837470090 ,-18064.6234059080 ,3538.1193750000 ,-483.5108374701 ,-180.6462340591 ,35.3811937500 ,130,37.568466280971900000 ,126.973009412799000000 ,37.994973723776600000 
광화문,hub,130,TAXI 1,TAXI,-50197.6239303418 ,-15864.0024961060 ,3538.1193750000 ,-501.9762393034 ,-158.6400249611 ,35.3811937500 ,130,37.568267907948400000 ,126.972800328659000000 ,37.979820688255100000 
강남,hub,69,GATE 8,GATE,400872.1745795250 ,784359.0486176960 ,1647.2429560000 ,4008.7217457953 ,7843.5904861770 ,16.4724295600 ,159,37.496106682507800000 ,127.023742552037000000 ,35.158445332199300000 
강남,hub,69,GATE 7,GATE,401501.9087290580 ,785999.5621391930 ,1647.2429560000 ,4015.0190872906 ,7859.9956213919 ,16.4724295600 ,159,37.495958773215400000 ,127.023813564440000000 ,35.180970772169500000 
강남,hub,69,GATE 6,GATE,402107.0111810840 ,787575.9078446440 ,1647.2429560000 ,4021.0701118108 ,7875.7590784464 ,16.4724295600 ,159,37.495816649273800000 ,127.023881798969000000 ,35.202660880982800000 
강남,hub,69,GATE 5,GATE,402730.4729785260 ,789200.0812131030 ,1647.2429560000 ,4027.3047297853 ,7892.0008121310 ,16.4724295600 ,159,37.495670213127700000 ,127.023952103522000000 ,35.225055978633400000 
강남,hub,69,GATE 4,GATE,396933.7335354890 ,785919.1605866470 ,1647.2429660000 ,3969.3373353549 ,7859.1916058665 ,16.4724296600 ,-21,37.495966228972800000 ,127.023297098563000000 ,35.128434573300100000 
강남,hub,69,GATE 3,GATE,397546.9907927250 ,787516.7503473660 ,1647.2429660000 ,3975.4699079273 ,7875.1675034737 ,16.4724296600 ,-21,37.495822189959900000 ,127.023366253669000000 ,35.150371486321000000 
강남,hub,69,GATE 2,GATE,398152.2808188580 ,789093.5847782020 ,1647.2429660000 ,3981.5228081886 ,7890.9358477820 ,16.4724296600 ,-21,37.495680022209600000 ,127.023434510075000000 ,35.172068553045300000 
강남,hub,69,GATE 1,GATE,398760.3817262120 ,790677.7418189230 ,1647.2429660000 ,3987.6038172621 ,7906.7774181892 ,16.4724296600 ,-21,37.495537194208900000 ,127.023503083193000000 ,35.193911552429200000 
강남,hub,69,FATO 2,FATO,403653.3049832650 ,791895.2576952490 ,1647.2429560000 ,4036.5330498327 ,7918.9525769525 ,16.4724295600 ,69,37.495427219943300000 ,127.024056133071000000 ,35.261049157008500000 
강남,hub,69,FATO 1,FATO,399786.5671456940 ,793351.0462279830 ,1647.2429660000 ,3997.8656714569 ,7933.5104622798 ,16.4724296600 ,69,37.495296168309200000 ,127.023618801443000000 ,35.230874818749700000 
강남,hub,69,TAXI 5,TAXI,398844.1737165350 ,785137.5252441530 ,1647.2429560000 ,3988.4417371654 ,7851.3752524415 ,16.4724295600 ,69,37.496036600994500000 ,127.023513179596000000 ,35.142724003642800000 
강남,hub,69,TAXI 4,TAXI,399467.7573619330 ,786762.0158392690 ,1647.2429560000 ,3994.6775736193 ,7867.6201583927 ,16.4724295600 ,69,37.495890136469800000 ,127.023583498818000000 ,35.165029334835700000 
강남,hub,69,TAXI 3,TAXI,400077.6722752430 ,788350.8985214880 ,1647.2429560000 ,4000.7767227524 ,7883.5089852149 ,16.4724295600 ,69,37.495746882321500000 ,127.023652276401000000 ,35.186891800723900000 
강남,hub,69,TAXI 2,TAXI,400688.2927773780 ,789941.6192752120 ,1647.2429560000 ,4006.8829277738 ,7899.4161927521 ,16.4724295600 ,69,37.495603462409500000 ,127.023721133287000000 ,35.208825181238300000 
강남,hub,69,TAXI 1,TAXI,401717.7787479820 ,792623.5218971670 ,1647.2429560000 ,4017.1777874798 ,7926.2352189717 ,16.4724295600 ,69,37.495361661081000000 ,127.023837223122000000 ,35.245907500386200000 
가산·대림,hub,87,GATE 8,GATE,-878245.4360157640 ,864820.7478588310 ,1236.7296650000 ,-8782.4543601576 ,8648.2074785883 ,12.3672966500 ,177,37.488819780916400000 ,126.879127710551000000 ,32.325176525861000000 
가산·대림,hub,87,GATE 7,GATE,-878153.4698069620 ,866575.5674876640 ,1236.7296650000 ,-8781.5346980696 ,8665.7556748766 ,12.3672966500 ,177,37.488661604797700000 ,126.879138214755000000 ,32.343060988932800000 
가산·대림,hub,87,GATE 6,GATE,-878065.1007889310 ,868261.7482837820 ,1236.7296650000 ,-8780.6510078893 ,8682.6174828378 ,12.3672966500 ,177,37.488509615649300000 ,126.879148308053000000 ,32.360291693359600000 
가산·대림,hub,87,GATE 5,GATE,-877974.0505564780 ,869999.0892402000 ,1236.7296650000 ,-8779.7405055648 ,8699.9908924020 ,12.3672966500 ,177,37.488353015016800000 ,126.879158707551000000 ,32.378092132508700000 
가산·대림,hub,87,GATE 4,GATE,-882473.2171462730 ,865087.4572991000 ,1236.7296750000 ,-8824.7321714627 ,8650.8745729910 ,12.3672967500 ,-3,37.488795346276500000 ,126.878649782236000000 ,32.364770103245900000 
가산·대림,hub,87,GATE 3,GATE,-882383.6572217150 ,866796.3623658090 ,1236.7296750000 ,-8823.8365722172 ,8667.9636236581 ,12.3672967500 ,-3,37.488641308851300000 ,126.878660012579000000 ,32.382187305018300000 
가산·대림,hub,87,GATE 2,GATE,-882295.2608345570 ,868483.0659309740 ,1236.7296750000 ,-8822.9526083456 ,8684.8306593097 ,12.3672967500 ,-3,37.488489272622900000 ,126.878670109971000000 ,32.399423425085800000 
가산·대림,hub,87,GATE 1,GATE,-882206.4539513940 ,870177.6023220540 ,1236.7296750000 ,-8822.0645395139 ,8701.7760232205 ,12.3672967500 ,-3,37.488336530354500000 ,126.878680254212000000 ,32.416784799657700000 
가산·대림,hub,87,FATO 2,FATO,-877929.2405007480 ,872847.5251685280 ,1236.7296650000 ,-8779.2924050075 ,8728.4752516853 ,12.3672966500 ,87,37.488096252698100000 ,126.879163947723000000 ,32.408283933997100000 
가산·대림,hub,87,FATO 1,FATO,-882056.5901148060 ,873037.1746343310 ,1236.7296750000 ,-8820.5659011481 ,8730.3717463433 ,12.3672967500 ,87,37.488078773968100000 ,126.878697372779000000 ,32.446185320615700000 
가산·대림,hub,87,TAXI 5,TAXI,-880414.7419588630 ,864934.4363959350 ,1236.7296650000 ,-8804.1474195886 ,8649.3443639594 ,12.3672966500 ,87,37.488809331459100000 ,126.878882480512000000 ,32.345210872590500000 
가산·대림,hub,87,TAXI 4,TAXI,-880323.6738705450 ,866672.1167059220 ,1236.7296650000 ,-8803.2367387055 ,8666.7211670592 ,12.3672966500 ,87,37.488652700268000000 ,126.878892882646000000 ,32.362920467741700000 
가산·대림,hub,87,TAXI 3,TAXI,-880234.6020687300 ,868371.7080078110 ,1236.7296650000 ,-8802.3460206873 ,8683.7170800781 ,12.3672966500 ,87,37.488499502343400000 ,126.878903056714000000 ,32.380287979729400000 
가산·대림,hub,87,TAXI 2,TAXI,-880145.4272073960 ,870073.2654585190 ,1236.7296650000 ,-8801.4542720740 ,8700.7326545852 ,12.3672966500 ,87,37.488346127189800000 ,126.878913242513000000 ,32.397721250541500000 
가산·대림,hub,87,TAXI 1,TAXI,-879995.0813540610 ,872942.0350835860 ,1236.7296650000 ,-8799.9508135406 ,8729.4203508359 ,12.3672966500 ,87,37.488087541740900000 ,126.878930415337000000 ,32.427216634154300000 
마곡,hub,45,GATE 8,GATE,-1644627.3889664400 ,35123.8541645938 ,43.6631790000 ,-16446.2738896644 ,351.2385416459 ,0.4366317900 ,135,37.563496615722800000 ,126.792342788891000000 ,34.599408062174900000 
마곡,hub,45,GATE 7,GATE,-1643384.8412319600 ,36366.4018863476 ,43.6631790000 ,-16433.8484123196 ,363.6640188635 ,0.4366317900 ,135,37.563384828811000000 ,126.792483602722000000 ,34.570764349773500000 
마곡,hub,45,GATE 6,GATE,-1642190.8950749400 ,37560.3480051831 ,43.6631790000 ,-16421.9089507494 ,375.6034800518 ,0.4366317900 ,135,37.563277414224500000 ,126.792618908302000000 ,34.543286658823400000 
마곡,hub,45,GATE 5,GATE,-1640960.7235582100 ,38790.5194497850 ,43.6631790000 ,-16409.6072355821 ,387.9051944979 ,0.4366317900 ,135,37.563166740424200000 ,126.792758318764000000 ,34.515022055245900000 
마곡,hub,45,GATE 4,GATE,-1647590.7791873400 ,38150.9956564462 ,43.6631890000 ,-16475.9077918734 ,381.5099565645 ,0.4366318900 ,-45,37.563223222063000000 ,126.792007952195000000 ,34.653422349132600000 
마곡,hub,45,GATE 3,GATE,-1646380.7425093400 ,39361.0323273775 ,43.6631890000 ,-16463.8074250934 ,393.6103232738 ,0.4366318900 ,-45,37.563114360422600000 ,126.792145081644000000 ,34.625529005192200000 
마곡,hub,45,GATE 2,GATE,-1645186.4262123200 ,40555.3486258056 ,43.6631890000 ,-16451.8642621232 ,405.5534862581 ,0.4366318900 ,-45,37.563006912915400000 ,126.792280429164000000 ,34.598043092526400000 
마곡,hub,45,GATE 1,GATE,-1643986.5636737700 ,41755.2111728402 ,43.6631890000 ,-16439.8656367377 ,417.5521117284 ,0.4366318900 ,-45,37.562898966276800000 ,126.792416404829000000 ,34.570474607869900000 
마곡,hub,45,FATO 2,FATO,-1639021.4475372700 ,40877.3360908640 ,43.6631790000 ,-16390.2144753727 ,408.7733609086 ,0.4366317900 ,45,37.562978971296700000 ,126.792978112758000000 ,34.470217509195200000 
마곡,hub,45,FATO 1,FATO,-1641961.7657838500 ,43780.0090599394 ,43.6631890000 ,-16419.6176578385 ,437.8000905994 ,0.4366318900 ,45,37.562716803278100000 ,126.792645866261000000 ,34.524054538458500000 
마곡,hub,45,TAXI 5,TAXI,-1646163.4249731600 ,36659.8902137425 ,43.6631790000 ,-16461.6342497316 ,366.5989021374 ,0.4366317900 ,45,37.563357884381800000 ,126.792169224711000000 ,34.627449644729400000 
마곡,hub,45,TAXI 4,TAXI,-1644933.0131150800 ,37890.3018992873 ,43.6631790000 ,-16449.3301311508 ,378.9030189929 ,0.4366317900 ,45,37.563247189502400000 ,126.792308663222000000 ,34.599085626192300000 
마곡,hub,45,TAXI 3,TAXI,-1643729.5713080700 ,39093.7437119541 ,43.6631790000 ,-16437.2957130807 ,390.9374371195 ,0.4366317900 ,45,37.563138920824800000 ,126.792445044908000000 ,34.571389283053500000 
마곡,hub,45,TAXI 2,TAXI,-1642524.7373025600 ,40298.5776976646 ,43.6631790000 ,-16425.2473730256 ,402.9857769766 ,0.4366317900 ,45,37.563030526738500000 ,126.792581583973000000 ,34.543706421740300000 
마곡,hub,45,TAXI 1,TAXI,-1640493.4270009000 ,42329.8879880139 ,43.6631790000 ,-16404.9342700090 ,423.2988798801 ,0.4366317900 ,45,37.562847777526300000 ,126.792811783429000000 ,34.497137164697000000 
망우,hub,344,GATE 8,GATE,943278.9357607320 ,-338536.7759039490 ,673.2456590000 ,9432.7893576073 ,-3385.3677590395 ,6.7324565900 ,434,37.597276855418600000 ,127.085269078302000000 ,38.511238097213200000 
망우,hub,344,GATE 7,GATE,944968.0915805310 ,-339021.1335504670 ,673.2456590000 ,9449.6809158053 ,-3390.2113355047 ,6.7324565900 ,434,37.597320338548700000 ,127.085460402037000000 ,38.548837882466600000 
망우,hub,344,GATE 6,GATE,946591.1769683060 ,-339486.5458241920 ,673.2456590000 ,9465.9117696831 ,-3394.8654582419 ,6.7324565900 ,434,37.597362120567900000 ,127.085644242453000000 ,38.585012537427200000 
망우,hub,344,GATE 5,GATE,948263.5081427780 ,-339966.0791249870 ,673.2456590000 ,9482.6350814278 ,-3399.6607912499 ,6.7324565900 ,434,37.597405169991000000 ,127.085833660956000000 ,38.622331470251000000 
망우,hub,344,GATE 4,GATE,944489.8532781690 ,-334477.3490997090 ,673.2456690000 ,9444.8985327817 ,-3344.7734909971 ,6.7324566900 ,254,37.596910806964000000 ,127.085405409071000000 ,38.501642361283300000 
망우,hub,344,GATE 3,GATE,946134.8126192740 ,-334949.0336057330 ,673.2456690000 ,9461.3481261927 ,-3349.4903360573 ,6.7324566900 ,254,37.596953152158400000 ,127.085591726014000000 ,38.538258733227800000 
망우,hub,344,GATE 2,GATE,947758.4012208460 ,-335414.5901445640 ,673.2456690000 ,9477.5840122085 ,-3354.1459014456 ,6.7324566900 ,254,37.596994946929100000 ,127.085775622597000000 ,38.574444375000800000 
망우,hub,344,GATE 1,GATE,949389.5295520030 ,-335882.3086608620 ,673.2456690000 ,9493.8952955200 ,-3358.8230866086 ,6.7324566900 ,254,37.597036935499300000 ,127.085960373376000000 ,38.610843051224900000 
망우,hub,344,FATO 2,FATO,951028.8587735170 ,-340650.4993672000 ,673.2456590000 ,9510.2885877352 ,-3406.5049936720 ,6.7324565900 ,344,37.597466572291500000 ,127.086146861620000000 ,38.683238751254900000 
망우,hub,344,FATO 1,FATO,952142.0991831260 ,-336671.5953036470 ,673.2456690000 ,9521.4209918313 ,-3366.7159530365 ,6.7324566900 ,344,37.597107791599600000 ,127.086272145377000000 ,38.672368993051300000 
망우,hub,344,TAXI 5,TAXI,943877.6981270900 ,-336448.6434879220 ,673.2456590000 ,9438.7769812709 ,-3364.4864348792 ,6.7324565900 ,344,37.597088565961300000 ,127.085336474812000000 ,38.505787583068000000 
망우,hub,344,TAXI 4,TAXI,945550.3559408240 ,-336928.2705248800 ,673.2456590000 ,9455.5035594083 ,-3369.2827052488 ,6.7324565900 ,344,37.597131624297500000 ,127.085525929446000000 ,38.543019787408400000 
망우,hub,344,TAXI 3,TAXI,947186.3500320230 ,-337397.3842774990 ,673.2456590000 ,9471.8635003202 ,-3373.9738427750 ,6.7324565900 ,344,37.597173738512600000 ,127.085711231549000000 ,38.579481758177200000 
망우,hub,344,TAXI 2,TAXI,948824.2366964280 ,-337867.0407354770 ,673.2456590000 ,9488.2423669643 ,-3378.6704073548 ,6.7324565900 ,344,37.597215901156300000 ,127.085896748223000000 ,38.616031357087100000 
망우,hub,344,TAXI 1,TAXI,951585.6594836340 ,-338658.8659861600 ,673.2456590000 ,9515.8565948363 ,-3386.5886598616 ,6.7324565900 ,344,37.597286985316600000 ,127.086209523674000000 ,38.677755733951900000 
수서·문정,hub,222,GATE 8,GATE,1077251.3244249200 ,877829.5122941350 ,1392.1580180000 ,10772.5132442492 ,8778.2951229414 ,13.9215801800 ,312,37.487622939213900000 ,127.100192454992000000 ,46.178642065264200000 
