Vertiport,Class,Angle_deg,Label,Category,X_cm,Y_cm,Z_cm,X_m,Y_m,Z_m,Yaw_deg,pt_lat_deg,pt_lon_deg,pt_h_m
성수,port,295,GATE 4,GATE,562601.0025,305932.2425,1569.264103,5626.010025,3059.322425,15.69264103,205,37.53922371,127.0420914,34.16402557
성수,port,295,GATE 3,GATE,563324.2081,304381.3231,1569.264103,5633.242081,3043.813231,15.69264103,205,37.53936347,127.0421735,34.1712711
성수,port,295,GATE 2,GATE,564038.0181,302850.5526,1569.264103,5640.380181,3028.505526,15.69264103,205,37.53950141,127.0422544,34.17846767
성수,port,295,GATE 1,GATE,564755.1429,301312.6735,1569.264103,5647.551429,3013.126735,15.69264103,205,37.53963999,127.0423357,34.18574284
성수,port,295,FATO 2,FATO,562232.0404,296947.2415,1569.264093,5622.320404,2969.472415,15.69264093,295,37.54003366,127.0420509,34.14315462
성수,port,295,FATO 1,FATO,565965.3088,298717.4642,1569.264103,5659.653088,2987.174642,15.69264103,295,37.53987385,127.042473,34.19812259
성수,port,295,TAXI 5,TAXI,560711.6378,305100.9564,1569.264093,5607.116378,3051.009564,15.69264093,295,37.53929876,127.0418778,34.1362882
성수,port,295,TAXI 4,TAXI,561447.0209,303523.9219,1569.264093,5614.470209,3035.239219,15.69264093,295,37.53944088,127.0419612,34.14365499
성수,port,295,TAXI 3,TAXI,562166.285,301981.4551,1569.264093,5621.66285,3019.814551,15.69264093,295,37.53957987,127.0420428,34.15090639
성수,port,295,TAXI 2,TAXI,562886.3811,300437.204,1569.264093,5628.863811,3004.37204,15.69264093,295,37.53971903,127.0421245,34.15821181
성수,port,295,TAXI 1,TAXI,564100.4393,297833.6477,1569.264093,5641.004393,2978.336477,15.69264093,295,37.53995364,127.0422622,34.17063192
연신내,port,43,GATE 8,GATE,-487574.8958,-491509.5751,1783.906528,-4875.748958,-4915.095751,17.83906528,133,37.61111531,126.9232856,32.74559769
연신내,port,43,GATE 7,GATE,-486289.7407,-490311.1486,1783.906528,-4862.897407,-4903.111486,17.83906528,133,37.61100735,126.9234312,32.72951529
연신내,port,43,GATE 6,GATE,-485054.8538,-489159.5979,1783.906528,-4850.548538,-4891.595979,17.83906528,133,37.61090361,126.923571,32.71410757
연신내,port,43,GATE 5,GATE,-483782.4993,-487973.1082,1783.906528,-4837.824993,-4879.731082,17.83906528,133,37.61079672,126.9237151,32.69827915
연신내,port,43,GATE 4,GATE,-490430.8351,-488380.8568,1783.906538,-4904.308351,-4883.808568,17.83906538,-47,37.61083314,126.9229623,32.71943561
연신내,port,43,GATE 3,GATE,-489179.3059,-487213.787,1783.906538,-4891.793059,-4872.13787,17.83906538,-47,37.610728,126.923104,32.70377491
연신내,port,43,GATE 2,GATE,-487944.0361,-486061.8793,1783.906538,-4879.440361,-4860.618793,17.83906538,-47,37.61062423,126.9232439,32.68836271
연신내,port,43,GATE 1,GATE,-486703.0299,-484904.6222,1783.906538,-4867.030299,-4849.046222,17.83906538,-47,37.61051997,126.9233844,32.672924
연신내,port,43,FATO 2,FATO,-481771.5758,-485955.2426,1783.906528,-4817.715758,-4859.552426,17.83906528,43,37.61061493,126.9239428,32.67184249
